,Ing_Order,Ing_Datum,Ing_Aantal
900468,378079,05-02-2015,15.0
1942569,451817,08-02-2019,4.0
1942594,451817,08-02-2019,4.0
1942595,451817,08-02-2019,3.0
1127404,394475,06-04-2016,8.0
1138469,394477,22-04-2016,4.0
1127562,394477,07-04-2016,4.0
1144060,394477,04-05-2016,1.0
2202180,468207,07-10-2019,9.0
2202191,468207,07-10-2019,11.0
2330616,476403,27-01-2020,3.0
2890882,509175,20-04-2021,2.0
1127712,394494,11-04-2016,4.0
3039032,517379,02-09-2021,2.0
3039033,517379,02-09-2021,2.0
1826329,443686,02-10-2018,11.0
3043261,517427,31-08-2021,8.0
3043296,517427,31-08-2021,5.0
3043326,517427,31-08-2021,15.0
3043331,517427,31-08-2021,11.0
2076938,460090,21-06-2019,5.0
3040124,517439,01-09-2021,11.0
2076749,460106,21-06-2019,11.0
2076699,460106,17-06-2019,2.0
2892215,509263,22-04-2021,5.0
3056236,517465,06-09-2021,1.0
3056244,517465,06-09-2021,3.0
1587482,427367,12-01-2018,3.0
1587487,427367,12-01-2018,3.0
3040815,517480,25-08-2021,6.0
1018820,386415,17-09-2015,8.0
1827437,443762,04-10-2018,10.0
1827456,443762,04-10-2018,8.0
2071025,460147,31-05-2019,19.0
2071029,460147,31-05-2019,16.0
2071210,460147,31-05-2019,5.0
2334732,476545,29-01-2020,35.0
2334744,476545,29-01-2020,6.0
2334757,476545,29-01-2020,26.0
902430,378244,09-02-2015,5.0
1129834,394630,08-04-2016,4.0
2756323,501127,14-01-2021,1.0
2756333,501127,14-01-2021,5.0
2893462,509318,27-04-2021,1.0
2470350,484746,22-05-2020,1.0
2470363,484746,22-05-2020,11.0
1129908,394637,15-04-2016,3.0
1129921,394637,15-04-2016,2.0
1471678,419214,04-09-2017,8.0
1471704,419214,04-09-2017,20.0
1130301,394641,11-04-2016,2.0
1130327,394641,11-04-2016,2.0
2756459,501139,06-01-2021,5.0
1130364,394645,11-04-2016,6.0
1130369,394645,11-04-2016,9.0
1352375,411031,03-04-2017,5.0
2893738,509335,04-05-2021,1.0
1946822,452005,11-02-2019,8.0
902904,378281,13-02-2015,9.0
2894326,509354,28-04-2021,1.0
2894161,509354,26-04-2021,7.0
2502344,484794,18-06-2020,6.0
2502376,484794,18-06-2020,6.0
2502381,484794,18-06-2020,1.0
2471265,484795,22-05-2020,3.0
2471293,484795,22-05-2020,7.0
1705441,435645,01-06-2018,5.0
2072207,460223,17-06-2019,9.0
2072214,460223,17-06-2019,8.0
2333142,476607,27-01-2020,8.0
3049919,517567,07-09-2021,3.0
3049949,517567,07-09-2021,3.0
3042296,517582,31-08-2021,6.0
1476649,419286,05-09-2017,3.0
3042523,517590,25-08-2021,10.0
3042537,517590,25-08-2021,4.0
1946667,452059,08-02-2019,2.0
2758577,501212,08-01-2021,1.0
2758580,501212,08-01-2021,7.0
2758592,501212,08-01-2021,1.0
3042682,517596,30-08-2021,2.0
3042669,517596,27-08-2021,1.0
3042674,517596,27-08-2021,9.0
3054611,517596,03-09-2021,2.0
1828788,443871,19-10-2018,10.0
2894928,509412,04-05-2021,7.0
2894936,509412,04-05-2021,1.0
2894951,509412,04-05-2021,5.0
2479400,484839,25-05-2020,3.0
2472564,484839,22-05-2020,27.0
2472588,484839,22-05-2020,24.0
1706782,435695,01-06-2018,7.0
1706811,435695,01-06-2018,6.0
1706812,435695,01-06-2018,1.0
1706827,435695,01-06-2018,6.0
2471666,484848,28-05-2020,3.0
1706524,435698,30-05-2018,3.0
1706552,435698,30-05-2018,3.0
1947109,452082,06-03-2019,7.0
1947129,452082,06-03-2019,8.0
2757611,501241,11-01-2021,3.0
905877,378366,13-02-2015,2.0
2028526,452103,11-02-2019,12.0
2028549,452103,11-02-2019,12.0
2474650,484879,22-05-2020,5.0
2474652,484879,22-05-2020,6.0
2474656,484879,22-05-2020,5.0
1947213,452112,11-02-2019,2.0
1947216,452112,11-02-2019,2.0
1947222,452112,11-02-2019,3.0
1829673,443923,04-10-2018,8.0
1829707,443923,04-10-2018,7.0
1029472,386581,02-10-2015,10.0
2758166,501272,07-01-2021,9.0
2758205,501272,07-01-2021,2.0
2334865,476716,29-01-2020,15.0
2615094,493109,15-09-2020,4.0
1475802,419393,08-09-2017,2.0
1475803,419393,08-09-2017,2.0
2896580,509508,20-05-2021,14.0
1354859,411208,06-04-2017,1.0
1354880,411208,06-04-2017,9.0
1354898,411208,06-04-2017,19.0
1361983,411208,14-04-2017,1.0
1830315,443981,15-10-2018,4.0
1132427,394831,13-04-2016,37.0
2918556,509520,14-05-2021,2.0
2918428,509520,12-05-2021,5.0
2918429,509520,12-05-2021,8.0
2918430,509520,12-05-2021,12.0
3044740,517711,02-09-2021,8.0
1022768,386646,23-09-2015,6.0
1022779,386646,23-09-2015,6.0
2615753,493151,16-09-2020,2.0
2208967,468600,04-10-2019,5.0
2208989,468600,04-10-2019,5.0
2075802,460409,07-06-2019,2.0
1708354,435839,01-06-2018,12.0
2897570,509569,23-04-2021,6.0
2897666,509569,22-04-2021,1.0
3048890,517770,26-08-2021,8.0
3045925,517774,27-08-2021,7.0
1949247,452245,15-02-2019,15.0
2209667,468634,04-10-2019,8.0
3046288,517792,31-08-2021,7.0
1591322,427681,19-01-2018,15.0
1591329,427681,19-01-2018,12.0
2919251,509605,15-05-2021,3.0
2919178,509605,12-05-2021,2.0
1709001,435878,01-06-2018,2.0
1709013,435878,01-06-2018,13.0
906198,378536,19-02-2015,22.0
2761043,501420,11-01-2021,4.0
3046405,517804,27-08-2021,4.0
1245734,403125,21-10-2016,7.0
3047241,517833,02-09-2021,15.0
3047244,517833,02-09-2021,8.0
3050282,517833,02-09-2021,8.0
1023794,386761,03-10-2015,6.0
1023795,386761,03-10-2015,5.0
2210552,468682,07-10-2019,3.0
2210558,468682,07-10-2019,2.0
3060327,517839,13-10-2021,30.0
3060336,517839,13-10-2021,24.0
3060339,517839,13-10-2021,6.0
3060351,517839,18-10-2021,3.0
906355,378578,17-02-2015,3.0
906356,378578,17-02-2015,4.0
3060464,517844,13-10-2021,16.0
3060481,517844,13-10-2021,3.0
1950086,452311,14-02-2019,9.0
1950088,452311,14-02-2019,7.0
1379711,411354,08-05-2017,6.0
1379712,411354,08-05-2017,7.0
2210919,468699,07-10-2019,1.0
2210923,468699,07-10-2019,7.0
2210935,468699,07-10-2019,1.0
1356405,411368,06-04-2017,7.0
1246420,403178,19-10-2016,2.0
1246430,403178,19-10-2016,3.0
2899710,509677,28-04-2021,6.0
2338166,476924,07-02-2020,3.0
1832940,444157,12-10-2018,5.0
1134686,395012,18-04-2016,10.0
2761603,501508,21-01-2021,2.0
2761615,501510,15-01-2021,2.0
907384,378632,20-02-2015,31.0
1477132,419595,01-09-2017,3.0
1477149,419595,01-09-2017,4.0
2762105,501534,14-01-2021,1.0
2762117,501534,14-01-2021,11.0
2338689,476968,03-02-2020,5.0
3048606,517930,01-09-2021,4.0
2620927,493357,21-09-2020,2.0
2620969,493357,21-09-2020,2.0
2338765,476980,06-02-2020,3.0
2338820,476986,31-01-2020,6.0
2338827,476986,31-01-2020,14.0
3048957,517947,07-09-2021,9.0
2338894,476989,31-01-2020,3.0
2477982,485190,05-06-2020,7.0
2078747,460616,06-06-2019,8.0
2904909,509780,04-05-2021,17.0
1952019,452452,18-02-2019,4.0
1952035,452452,18-02-2019,8.0
1998008,452452,28-03-2019,2.0
1711749,436075,08-06-2018,4.0
1594054,427885,18-01-2018,8.0
1594076,427885,18-01-2018,6.0
1594094,427885,18-01-2018,29.0
1601257,427885,31-01-2018,14.0
2763456,501615,13-01-2021,9.0
2763486,501615,13-01-2021,24.0
2763487,501615,13-01-2021,7.0
3049764,518006,24-09-2021,2.0
3049786,518006,24-09-2021,8.0
2632229,493439,08-10-2020,5.0
2632232,493439,08-10-2020,4.0
1712021,436100,25-06-2018,12.0
1259121,403333,04-11-2016,10.0
1259147,403333,04-11-2016,7.0
2478699,485252,26-05-2020,6.0
1027063,386951,05-10-2015,17.0
1027068,386951,05-10-2015,12.0
1362888,411530,18-04-2017,3.0
2080167,460703,07-06-2019,6.0
2904114,509856,30-04-2021,7.0
2764020,501667,18-01-2021,3.0
2764022,501667,18-01-2021,4.0
1712386,436133,15-06-2018,2.0
1712388,436133,15-06-2018,2.0
1595304,427943,09-02-2018,7.0
3072841,518061,14-10-2021,2.0
2479467,485299,26-05-2020,6.0
2479490,485299,26-05-2020,11.0
1712738,436148,22-06-2018,14.0
1836191,444340,23-10-2018,10.0
3051107,518086,07-09-2021,5.0
1712987,436170,08-06-2018,14.0
1713030,436170,08-06-2018,12.0
1720342,436170,12-06-2018,1.0
1720350,436170,12-06-2018,2.0
2340799,477133,11-02-2020,2.0
910371,378830,27-02-2015,31.0
910388,378830,28-02-2015,4.0
2622895,493519,21-09-2020,11.0
2622910,493519,21-09-2020,4.0
2479972,485332,05-06-2020,7.0
910565,378841,27-02-2015,7.0
2764873,501724,18-01-2021,4.0
2764877,501724,18-01-2021,2.0
3051568,518108,01-09-2021,4.0
1480401,419805,11-09-2017,2.0
2765090,501733,28-01-2021,7.0
2765160,501735,19-01-2021,2.0
2765192,501739,28-01-2021,2.0
2481052,485378,05-06-2020,13.0
2481054,485378,05-06-2020,22.0
1360392,411654,11-04-2017,4.0
3052069,518152,07-09-2021,5.0
3052073,518152,07-09-2021,3.0
3052004,518152,06-09-2021,8.0
3052019,518152,06-09-2021,17.0
2216150,469003,15-10-2019,8.0
1596100,428047,02-03-2018,4.0
1596118,428047,02-03-2018,1.0
2765924,501775,25-01-2021,2.0
1027678,387091,06-10-2015,5.0
1027679,387091,06-10-2015,5.0
1837743,444444,15-10-2018,11.0
1837757,444444,15-10-2018,22.0
2766487,501802,18-01-2021,3.0
1837941,444458,15-10-2018,22.0
1838005,444458,15-10-2018,11.0
2082959,460852,21-06-2019,2.0
2082964,460852,21-06-2019,3.0
1955193,452661,18-02-2019,1.0
3064152,518199,08-10-2021,13.0
2343393,477243,10-02-2020,2.0
2343405,477243,10-02-2020,11.0
2766624,501821,27-01-2021,3.0
2766667,501823,22-01-2021,1.0
2343573,477251,07-02-2020,4.0
2343579,477251,07-02-2020,2.0
2343625,477258,14-02-2020,2.0
2343647,477258,14-02-2020,4.0
2522939,485453,15-06-2020,7.0
2482685,485453,23-06-2020,7.0
2482686,485453,23-06-2020,4.0
1139162,395345,22-04-2016,4.0
1838690,444498,12-10-2018,6.0
1838704,444498,12-10-2018,5.0
1839143,444522,12-10-2018,1.0
1839173,444522,12-10-2018,2.0
1597042,428144,25-01-2018,4.0
2907684,510065,07-05-2021,2.0
1715042,436346,08-06-2018,4.0
1139799,395390,02-05-2016,3.0
1485846,419976,14-09-2017,2.0
1031052,387209,08-10-2015,3.0
1031058,387209,08-10-2015,10.0
2626142,493711,28-09-2020,3.0
2626145,493711,28-09-2020,3.0
1031171,387217,12-10-2015,6.0
1031179,387217,12-10-2015,3.0
1085197,387217,12-01-2016,2.0
1113036,387217,09-05-2016,2.0
1251969,403604,27-10-2016,4.0
1251984,403604,27-10-2016,4.0
1839803,444565,12-10-2018,3.0
1252081,403611,27-10-2016,11.0
2626536,493738,23-09-2020,11.0
2627886,493742,01-10-2020,2.0
1961118,452786,25-02-2019,9.0
1961132,452786,25-02-2019,14.0
1961146,452786,25-02-2019,4.0
1961149,452786,25-02-2019,5.0
1995781,452786,26-03-2019,9.0
1995784,452786,26-03-2019,11.0
1995791,452786,26-03-2019,2.0
1252432,403636,01-11-2016,3.0
1252434,403636,01-11-2016,2.0
3055071,518324,03-09-2021,3.0
3055077,518324,03-09-2021,1.0
2768476,501949,15-01-2021,2.0
2768484,501949,15-01-2021,4.0
2768495,501949,15-01-2021,4.0
1597967,428222,29-01-2018,8.0
2484657,485575,12-06-2020,1.0
2484660,485575,12-06-2020,2.0
1030727,387272,13-10-2015,2.0
1030746,387272,13-10-2015,4.0
1030749,387272,13-10-2015,2.0
2507672,485580,19-06-2020,2.0
914232,379088,06-03-2015,6.0
914237,379088,06-03-2015,4.0
2345716,477398,05-02-2020,2.0
2769081,501981,04-02-2021,3.0
2769088,501981,04-02-2021,4.0
1598415,428254,26-01-2018,1.0
1598429,428254,26-01-2018,6.0
1601546,428254,29-01-2018,1.0
1609047,428254,08-02-2018,3.0
2085221,461023,17-06-2019,2.0
2769223,501992,22-01-2021,4.0
2910086,510197,04-05-2021,1.0
2910142,510198,05-05-2021,2.0
2910143,510198,05-05-2021,2.0
2910502,510220,06-05-2021,10.0
2910525,510220,06-05-2021,1.0
2910529,510220,06-05-2021,10.0
2910562,510220,06-05-2021,11.0
2910692,510220,06-05-2021,2.0
923382,379152,23-03-2015,2.0
915261,379152,09-03-2015,8.0
2628707,493842,28-09-2020,2.0
3056917,518418,06-10-2021,1.0
3056918,518418,06-10-2021,6.0
915279,379156,06-03-2015,5.0
915294,379156,06-03-2015,8.0
2485591,485651,02-06-2020,5.0
1253758,403738,31-10-2016,5.0
1253785,403738,31-10-2016,5.0
1509063,420123,16-10-2017,5.0
1509080,420123,16-10-2017,2.0
1253946,403747,31-10-2016,5.0
1253958,403747,31-10-2016,6.0
1965945,452912,28-02-2019,1.0
1965948,452912,28-02-2019,2.0
1965949,452912,28-02-2019,1.0
1965952,452912,28-02-2019,1.0
1966700,452912,28-02-2019,1.0
1966708,452912,28-02-2019,1.0
1966715,452912,28-02-2019,1.0
1959204,452912,27-02-2019,36.0
1959234,452912,27-02-2019,35.0
3057162,518451,10-09-2021,4.0
3057164,518451,10-09-2021,14.0
917367,379191,09-03-2015,15.0
1364971,411961,18-04-2017,7.0
918847,379218,10-03-2015,2.0
2779026,502111,09-02-2021,16.0
2778896,502118,09-02-2021,17.0
3057311,518503,10-09-2021,5.0
3057312,518503,10-09-2021,6.0
2779022,502124,10-02-2021,19.0
1718974,436589,25-06-2018,5.0
3066606,518516,28-09-2021,14.0
3066612,518516,28-09-2021,13.0
3057822,518519,14-09-2021,7.0
3057952,518526,20-08-2021,4.0
2348031,477568,12-02-2020,2.0
2780122,502155,25-01-2021,1.0
2791921,502155,05-02-2021,1.0
2771418,502155,22-01-2021,3.0
2771433,502155,22-01-2021,3.0
2771447,502155,22-01-2021,1.0
3060033,518549,09-09-2021,7.0
3060035,518549,09-09-2021,2.0
1034487,387488,09-10-2015,3.0
2912995,510369,17-05-2021,7.0
918588,379322,13-03-2015,24.0
