,End_Order,End_Datum,Ret_Aantal
583070,360451,02-10-2013,2.0
1930008,458756,22-05-2019,2.0
1011040,393222,15-03-2016,8.0
2500194,491527,07-10-2020,12.0
1058147,393225,10-06-2016,10.0
1044248,393225,13-05-2016,4.0
1917629,458762,10-05-2019,4.0
580321,360460,27-09-2013,2.0
1449307,425998,08-12-2017,1.0
2458602,491535,10-09-2020,1.0
2552042,491538,10-11-2020,10.0
2531269,491538,28-10-2020,2.0
1454214,426003,11-12-2017,2.0
2691526,491542,11-03-2021,2.0
2729335,491542,09-04-2021,1.0
591944,360473,18-10-2013,8.0
1462613,426018,20-12-2017,4.0
1917979,458789,27-05-2019,20.0
3042406,524329,24-12-2021,7.0
1449771,426033,13-12-2017,2.0
1918386,458802,21-05-2019,20.0
1457522,426041,15-12-2017,8.0
1450038,426048,21-12-2017,2.0
1450050,426048,21-12-2017,4.0
1450082,426048,21-12-2017,2.0
3026510,524353,13-12-2021,2.0
1452150,426051,07-12-2017,18.0
2451245,491587,15-09-2020,2.0
1930789,458830,23-05-2019,4.0
588951,360536,16-10-2013,30.0
3022775,524377,22-12-2021,6.0
1947918,458844,07-06-2019,3.0
3024424,524381,07-12-2021,4.0
608742,360553,25-11-2013,15.0
611696,360553,29-11-2013,6.0
1459083,426091,22-12-2017,6.0
3045274,524397,24-12-2021,8.0
3022576,524403,13-12-2021,8.0
1461956,426100,20-12-2017,4.0
2448298,491640,31-08-2020,2.0
583721,360568,04-10-2013,6.0
1918818,458877,29-05-2019,4.0
3023554,524417,23-12-2021,3.0
1919157,458883,17-05-2019,17.0
2520724,491659,20-10-2020,7.0
3023256,524427,15-12-2021,11.0
3023293,524430,09-12-2021,4.0
583691,360600,04-10-2013,3.0
1984880,458904,11-07-2019,8.0
3024419,524448,10-12-2021,2.0
1919565,458914,20-05-2019,4.0
1919847,458915,16-05-2019,10.0
581784,360621,27-09-2013,2.0
2180862,458930,30-12-2019,2.0
584155,360633,07-10-2013,2.0
3024993,524477,20-12-2021,7.0
1452314,426181,18-12-2017,5.0
583176,360646,03-10-2013,8.0
3024917,524491,17-12-2021,1.0
3024920,524491,17-12-2021,3.0
3025744,524493,16-12-2021,1.0
1944958,458963,06-06-2019,8.0
1963410,458963,05-07-2019,2.0
1033073,393430,20-04-2016,1.0
1033091,393430,20-04-2016,2.0
1043744,393430,11-05-2016,1.0
1045346,393434,23-05-2016,3.0
1029780,393434,14-04-2016,3.0
1058052,393434,06-06-2016,11.0
1920345,458978,20-05-2019,12.0
2458059,491752,03-09-2020,2.0
1462665,426218,22-12-2017,2.0
2488003,491754,29-09-2020,6.0
1463352,426221,19-12-2017,7.0
3025173,524525,15-12-2021,5.0
1462661,426225,21-12-2017,2.0
2505298,491763,09-10-2020,4.0
2449993,491766,02-09-2020,2.0
2450026,491767,02-09-2020,14.0
1075720,393464,08-07-2016,12.0
3032825,524534,15-12-2021,1.0
3034038,524534,15-12-2021,3.0
1010717,393468,31-03-2016,2.0
1461991,426241,21-12-2017,4.0
2473945,491781,21-09-2020,4.0
2511674,491781,12-10-2020,4.0
2511679,491781,12-10-2020,8.0
1921078,459015,05-06-2019,4.0
584568,360713,08-10-2013,11.0
1931894,459019,10-06-2019,8.0
2450357,491795,03-09-2020,3.0
587636,360728,09-10-2013,2.0
1921122,459033,24-05-2019,2.0
2504938,491800,09-10-2020,6.0
1453367,426278,12-12-2017,2.0
1993774,459048,19-07-2019,1.0
1993781,459048,19-07-2019,7.0
2043226,459048,11-09-2019,8.0
3026783,524586,16-12-2021,5.0
1930841,459052,22-05-2019,4.0
602110,360750,02-11-2013,1.0
611356,360750,22-11-2013,3.0
602083,360753,02-11-2013,7.0
3031588,524594,20-12-2021,3.0
3031744,524594,20-12-2021,1.0
1921648,459064,24-05-2019,5.0
1016266,393536,22-03-2016,3.0
1921780,459076,16-05-2019,4.0
596705,360783,25-10-2013,8.0
1011609,393552,19-04-2016,8.0
3027443,524624,14-12-2021,8.0
596673,360786,01-10-2013,2.0
2075406,459092,27-09-2019,4.0
2075408,459092,27-09-2019,6.0
3033613,524631,16-12-2021,2.0
2479131,491875,22-09-2020,6.0
2479136,491875,22-09-2020,4.0
2560760,491875,11-11-2020,4.0
2560762,491875,11-11-2020,2.0
2526692,491875,04-11-2020,2.0
2541811,491875,04-11-2020,2.0
2576683,491875,27-11-2020,3.0
2576687,491875,27-11-2020,3.0
2576702,491875,27-11-2020,2.0
1061177,393576,14-06-2016,8.0
1091550,393576,01-08-2016,2.0
3027896,524648,23-12-2021,6.0
1922395,459116,06-06-2019,2.0
1015973,393592,17-03-2016,2.0
3028067,524665,14-12-2021,6.0
3028132,524666,15-12-2021,1.0
