,End_Order,End_Datum,Ret_Aantal
1011033,393222,15-03-2016,2.0
1058142,393225,10-06-2016,3.0
1075863,393225,07-07-2016,1.0
1073293,397327,09-07-2016,1.0
1073305,397327,09-07-2016,1.0
1073336,397327,09-07-2016,1.0
1073353,397327,09-07-2016,1.0
1081436,397328,15-07-2016,2.0
1081472,397328,15-07-2016,2.0
1512799,430098,19-03-2018,2.0
1890570,456726,16-04-2019,1.0
1839230,452631,01-03-2019,1.0
1512873,430104,19-03-2018,1.0
1512891,430104,19-03-2018,1.0
1948945,460825,24-06-2019,1.0
2984570,522270,11-11-2021,1.0
2567587,495650,19-11-2020,1.0
839681,366639,08-04-2015,1.0
1131031,399407,27-08-2016,1.0
1989930,462932,28-07-2019,1.0
1989992,462932,28-07-2019,1.0
2029231,462932,03-09-2019,1.0
2029253,462932,03-09-2019,1.0
2029284,462932,03-09-2019,1.0
959632,389208,19-11-2015,2.0
2372697,487519,06-07-2020,1.0
2019724,465001,04-09-2019,1.0
558840,358507,24-07-2013,1.0
784228,374912,10-12-2014,10.0
615455,358540,29-11-2013,1.0
615457,358540,29-11-2013,1.0
1970239,460951,09-08-2019,2.0
2016661,465050,30-08-2019,1.0
2454218,483485,07-09-2020,1.0
2503891,483485,19-10-2020,2.0
2503892,483485,19-10-2020,1.0
1857175,454815,25-03-2019,1.0
1478961,428196,19-02-2018,1.0
1478965,428196,19-02-2018,1.0
2289256,481447,16-04-2020,2.0
710923,368830,18-07-2014,2.0
1117879,401615,03-10-2016,4.0
2598311,497872,08-12-2020,1.0
2598326,497872,08-12-2020,1.0
1401103,422098,30-10-2017,1.0
2414265,489685,23-07-2020,1.0
2414269,489685,23-07-2020,1.0
2802730,512214,28-06-2021,1.0
1029784,393434,14-04-2016,1.0
1029788,393434,14-04-2016,1.0
2585815,497884,02-12-2020,3.0
848815,381151,30-04-2015,1.0
485170,352486,07-01-2013,1.0
2240407,479472,16-03-2020,2.0
2764468,506109,30-04-2021,1.0
2816389,506109,16-06-2021,1.0
2816401,506109,16-06-2021,1.0
2816414,506109,16-06-2021,1.0
1638369,436485,24-07-2018,1.0
1530190,432390,19-04-2018,3.0
2943949,518408,01-10-2021,1.0
2323482,483599,19-05-2020,1.0
2241243,479510,09-03-2020,1.0
558601,358686,24-07-2013,2.0
1093544,399647,30-08-2016,1.0
1428195,424225,15-11-2017,1.0
1119126,401700,26-09-2016,2.0
2217770,477479,21-02-2020,1.0
834214,379188,02-04-2015,1.0
834219,379188,02-04-2015,3.0
1400956,422202,20-10-2017,1.0
800076,377148,13-02-2015,1.0
1952991,461125,20-06-2019,1.0
1952997,461125,20-06-2019,1.0
1953009,461125,20-06-2019,1.0
1863890,452949,29-03-2019,1.0
555708,354656,19-07-2013,2.0
1953823,457077,18-06-2019,1.0
1953836,457077,18-06-2019,2.0
1953861,457077,18-06-2019,1.0
926305,381310,25-09-2015,1.0
959699,381310,12-11-2015,1.0
535259,356745,07-06-2013,1.0
2503852,491920,19-10-2020,2.0
2492721,491920,06-10-2020,1.0
1039993,395690,13-05-2016,1.0
1040000,395690,13-05-2016,1.0
740622,373163,02-09-2014,1.0
2855062,514485,26-07-2021,1.0
2855074,514485,26-07-2021,2.0
2855082,514485,26-07-2021,1.0
2855096,514485,26-07-2021,2.0
2082179,469439,01-11-2019,1.0
2748886,508358,22-04-2021,2.0
563837,358855,19-08-2013,1.0
2925371,518610,23-09-2021,1.0
2925393,518610,23-09-2021,1.0
2925394,518610,23-09-2021,1.0
2925259,518611,23-09-2021,1.0
555623,354787,19-07-2013,2.0
555613,354790,19-07-2013,2.0
2777617,496119,11-05-2021,1.0
2468126,492026,16-09-2020,1.0
1367016,420350,22-09-2017,1.0
2734145,508433,19-04-2021,1.0
2128386,469524,15-11-2019,2.0
1327742,416277,20-07-2017,1.0
1924965,459291,14-06-2019,1.0
555874,356893,12-07-2013,1.0
1928768,449054,17-05-2019,1.0
1928782,449054,17-05-2019,1.0
2770346,504365,07-05-2021,1.0
2045305,465485,09-09-2019,1.0
576533,359028,23-09-2013,1.0
963068,385656,20-11-2015,2.0
963105,385656,20-11-2015,2.0
1496354,426617,21-02-2018,1.0
1999723,463481,13-08-2019,1.0
1999749,463481,13-08-2019,1.0
757383,369277,21-10-2014,2.0
1535816,432768,18-04-2018,1.0
1675028,432768,21-09-2018,1.0
2160024,473748,09-12-2019,2.0
2160029,473748,09-12-2019,1.0
2160043,473748,09-12-2019,1.0
2120789,471703,18-12-2019,4.0
2120815,471703,18-12-2019,1.0
2317497,477866,12-05-2020,1.0
2288090,481968,17-04-2020,1.0
404325,346809,05-05-2012,1.0
690261,369340,16-06-2014,1.0
2495005,494270,09-10-2020,1.0
2285384,479935,23-03-2020,2.0
2462537,481982,07-09-2020,1.0
690333,369345,16-06-2014,1.0
2300019,481994,22-04-2020,1.0
1979117,461515,08-07-2019,1.0
1979119,461515,08-07-2019,1.0
1979127,461515,08-07-2019,1.0
2613773,500464,18-12-2020,1.0
1799779,422647,31-12-2018,0.0
1597911,436988,19-06-2018,1.0
1079872,396031,22-07-2016,1.0
2384699,488202,08-07-2020,2.0
2670004,500493,26-02-2021,1.0
1683280,437026,21-09-2018,1.0
1494849,428837,16-02-2018,1.0
1032150,387885,15-04-2016,1.0
1633963,435008,30-07-2018,3.0
1633964,435008,30-07-2018,1.0
563414,359240,15-08-2013,1.0
2770010,506706,10-05-2021,1.0
2810365,506706,11-06-2021,1.0
1452339,424790,05-12-2017,1.0
1452361,424790,08-12-2017,6.0
1452362,424790,08-12-2017,2.0
1532691,424790,18-04-2018,1.0
533072,357214,13-06-2013,2.0
1100770,400226,05-09-2016,1.0
812630,377699,11-02-2015,2.0
1154251,400228,23-09-2016,1.0
1544000,433013,20-04-2018,1.0
884521,379778,05-06-2015,1.0
884569,379778,05-06-2015,1.0
884570,379778,05-06-2015,1.0
2387777,488326,10-07-2020,1.0
1135164,402317,18-10-2016,1.0
1083248,398224,25-07-2016,1.0
1571742,435090,29-05-2018,2.0
1961788,461717,08-07-2019,1.0
1943701,459674,31-05-2019,1.0
1943731,459674,31-05-2019,1.0
2709776,498593,29-03-2021,3.0
2709790,498593,29-03-2021,3.0
2704396,504751,23-03-2021,1.0
2696508,504751,17-03-2021,1.0
2716570,504751,02-04-2021,2.0
2052580,465845,23-09-2019,1.0
1962858,461768,10-07-2019,2.0
489245,353228,31-01-2013,1.0
2841112,512978,06-07-2021,1.0
2855182,512978,08-07-2021,1.0
2855194,512978,08-07-2021,1.0
2855203,512978,08-07-2021,1.0
2855258,512978,08-07-2021,1.0
2855278,512978,08-07-2021,1.0
1966444,461782,07-07-2019,1.0
2201004,476119,23-01-2020,1.0
2180968,474070,23-12-2019,2.0
1099007,398302,22-07-2016,1.0
2496676,494559,13-10-2020,1.0
2251388,480224,16-03-2020,3.0
2251413,480224,16-03-2020,1.0
949039,388066,29-10-2015,2.0
1024066,394219,05-04-2016,1.0
1119014,400364,28-09-2016,6.0
2707822,500722,29-03-2021,1.0
2616264,500736,18-12-2020,1.0
1932947,459779,29-05-2019,1.0
1932950,459779,29-05-2019,1.0
740152,371726,27-08-2014,1.0
2093502,467986,21-10-2019,8.0
2222703,478241,21-02-2020,1.0
2306283,480292,04-05-2020,1.0
2306299,480292,04-05-2020,2.0
