,End_Order,End_Datum,Ret_Aantal
2730992,507905,09-04-2021,1.0
2761868,501761,30-04-2021,1.0
2978828,520706,29-10-2021,1.0
2983731,518660,11-10-2021,1.0
2880877,505349,31-07-2021,3.0
2994342,522758,11-11-2021,1.0
2958930,520201,20-10-2021,2.0
2903358,514058,25-08-2021,1.0
3031757,497677,17-12-2021,1.0
3031786,497677,17-12-2021,1.0
3011860,523792,30-11-2021,2.0
2297432,482834,02-05-2020,1.0
2297504,482834,04-05-2020,1.0
2756340,499739,07-05-2021,1.0
2809427,499739,08-06-2021,1.0
2718980,505374,19-03-2021,2.0
2938228,519711,18-10-2021,3.0
2642875,489503,26-01-2021,1.0
2938086,519717,18-10-2021,1.0
3031504,524328,20-12-2021,2.0
3031508,524328,20-12-2021,2.0
3031514,524328,20-12-2021,2.0
3002454,521771,18-11-2021,1.0
2896478,517165,13-08-2021,1.0
2443222,490032,24-08-2020,2.0
2287849,477748,17-04-2020,1.0
2287896,477748,17-04-2020,1.0
2287939,477748,17-04-2020,1.0
2661704,492604,22-02-2021,2.0
2859385,492604,03-07-2021,1.0
2867920,492604,03-07-2021,2.0
2702706,504380,19-03-2021,1.0
2744947,504380,19-04-2021,2.0
2823315,504380,18-06-2021,1.0
2851096,504380,08-07-2021,1.0
2744423,507455,26-04-2021,2.0
2744431,507455,26-04-2021,7.0
2727785,507455,07-04-2021,7.0
2727787,507455,07-04-2021,2.0
2950953,519235,11-10-2021,1.0
2946509,520260,19-10-2021,1.0
2946604,520264,30-10-2021,1.0
2698681,506451,24-03-2021,1.0
3009751,522835,26-11-2021,1.0
2950789,517723,07-10-2021,1.0
2950813,517723,07-10-2021,1.0
3008528,522846,19-11-2021,1.0
2902642,512096,27-08-2021,1.0
2902663,512096,27-08-2021,1.0
2891352,512096,05-08-2021,1.0
2891370,512096,05-08-2021,1.0
2908505,514153,02-09-2021,1.0
2906144,514153,30-08-2021,1.0
2906146,514153,30-08-2021,1.0
2997933,514153,16-11-2021,1.0
2997948,514153,16-11-2021,1.0
2997951,514153,16-11-2021,1.0
2733045,502891,14-04-2021,1.0
2733066,502891,14-04-2021,1.0
3014747,518254,07-12-2021,1.0
2707350,505967,23-03-2021,1.0
2899942,505967,20-08-2021,2.0
2899981,505967,20-08-2021,6.0
2618741,500854,07-01-2021,2.0
2991034,522360,12-11-2021,1.0
2813609,509049,06-07-2021,2.0
2675464,499320,15-02-2021,1.0
2718560,501885,02-04-2021,1.0
2825121,501885,21-06-2021,2.0
2825153,501885,21-06-2021,1.0
2825173,501885,21-06-2021,2.0
2865521,501885,23-07-2021,2.0
2865562,501885,23-07-2021,2.0
2865604,501885,23-07-2021,3.0
2796090,510078,28-05-2021,1.0
2644797,502918,31-01-2021,1.0
2644800,502918,31-01-2021,1.0
2733677,508554,13-04-2021,3.0
2733679,508554,13-04-2021,1.0
2754730,508554,27-04-2021,1.0
2754756,508554,27-04-2021,3.0
2809445,512655,17-06-2021,1.0
3023617,524435,15-12-2021,2.0
2713493,506515,26-03-2021,1.0
2886068,515733,03-08-2021,1.0
2902991,516250,27-08-2021,2.0
3002906,516250,19-11-2021,2.0
2912820,517788,29-09-2021,1.0
2752937,508062,30-04-2021,1.0
2901304,517281,30-09-2021,1.0
3034744,521907,17-12-2021,2.0
3014383,523955,03-12-2021,1.0
2994089,519864,12-11-2021,1.0
2888554,515259,20-08-2021,1.0
2939028,517310,23-09-2021,1.0
2671763,501448,01-03-2021,1.0
2933630,501448,22-09-2021,1.0
2665886,504521,03-03-2021,1.0
2899135,517330,19-08-2021,1.0
2940704,519895,30-09-2021,2.0
2764473,474840,07-05-2021,1.0
2747955,509146,28-05-2021,1.0
2691802,474844,12-03-2021,1.0
2691950,474844,12-03-2021,1.0
2900856,509164,30-08-2021,1.0
2900886,509164,30-08-2021,1.0
3004244,496370,19-11-2021,3.0
2671449,503030,26-02-2021,1.0
2949686,517367,11-10-2021,3.0
2720575,505097,01-04-2021,0.0
2769938,500223,06-05-2021,1.0
2732268,508177,16-04-2021,1.0
2732277,508177,16-04-2021,1.0
2737858,508692,16-04-2021,1.0
2831100,497945,23-06-2021,1.0
2811806,512800,25-06-2021,1.0
2237735,462116,03-03-2020,2.0
2673045,479021,25-02-2021,1.0
2910758,517430,02-09-2021,1.0
2801890,511799,02-06-2021,1.0
2766628,510275,21-05-2021,1.0
2984825,516934,05-11-2021,2.0
3024084,516934,10-12-2021,3.0
2886910,513354,13-08-2021,1.0
2915822,518475,21-09-2021,1.0
2923017,518475,26-09-2021,1.0
2740638,505182,16-04-2021,1.0
3008751,511345,01-12-2021,1.0
3008758,511345,01-12-2021,1.0
2848216,513394,06-07-2021,1.0
3017487,494968,06-12-2021,2.0
3040733,524681,20-12-2021,1.0
2899904,517004,24-08-2021,1.0
2840854,514448,03-07-2021,1.0
2650664,500113,05-02-2021,1.0
2100165,469393,28-10-2019,2.0
2642849,469393,26-01-2021,1.0
2809296,469393,07-06-2021,1.0
3000011,469393,17-11-2021,1.0
3000071,469393,17-11-2021,1.0
2795312,511891,31-05-2021,1.0
2795321,511891,31-05-2021,1.0
2928308,513434,22-09-2021,1.0
2821867,512415,17-06-2021,1.0
2959850,518050,29-10-2021,1.0
2959871,518050,29-10-2021,1.0
2813926,511401,12-06-2021,2.0
2840462,511401,30-06-2021,1.0
2840494,511401,30-06-2021,1.0
2840500,511401,30-06-2021,1.0
2840517,511401,30-06-2021,1.0
2569519,498096,30-11-2020,1.0
2587453,498096,01-12-2020,1.0
2635948,498096,01-01-2021,0.0
2712409,501169,28-03-2021,1.0
2782792,507318,22-05-2021,1.0
2873871,494523,26-07-2021,2.0
2391887,478154,04-07-2020,1.0
2391933,478154,04-07-2020,1.0
2433516,478154,17-08-2020,1.0
2484628,478154,02-10-2020,3.0
2464340,478154,17-09-2020,3.0
2484538,478154,26-09-2020,3.0
2601651,478154,11-12-2020,1.0
2563295,478154,21-11-2020,2.0
2615422,478154,18-12-2020,1.0
2615454,478154,18-12-2020,1.0
2615611,478154,18-12-2020,1.0
2796797,511954,11-06-2021,1.0
2705547,506327,22-03-2021,3.0
3044569,519641,24-12-2021,1.0
2689988,505832,17-03-2021,1.0
2957544,507391,13-10-2021,1.0
2957577,507391,13-10-2021,1.0
2905304,517612,06-09-2021,1.0
2852944,509429,07-07-2021,1.0
2211612,474614,05-02-2020,1.0
2255134,474614,16-03-2020,1.0
2775195,474614,02-04-2021,0.0
3020281,524287,13-12-2021,1.0
2977208,520703,27-10-2021,2.0
