,End_Order,End_Datum,Ret_Aantal
1250630,409603,12-04-2017,1.0
1260385,409603,01-05-2017,1.0
1837483,451075,27-02-2019,1.0
2130593,471559,20-11-2019,1.0
2360391,484879,13-06-2020,2.0
2377678,484879,26-06-2020,1.0
2377682,484879,26-06-2020,1.0
2580048,486416,17-11-2020,1.0
3014925,519697,29-11-2021,1.0
2714906,503824,01-04-2021,1.0
1308632,413715,02-07-2017,1.0
983347,390672,21-12-2015,1.0
2463066,492565,21-09-2020,2.0
2784811,510486,31-05-2021,1.0
2784831,510486,31-05-2021,1.0
2463020,492570,22-09-2020,1.0
2941716,519195,30-09-2021,1.0
2515888,495644,20-10-2020,1.0
2006798,464411,12-08-2019,1.0
1752720,447519,26-11-2018,1.0
1758309,447519,26-11-2018,1.0
2278715,481823,06-04-2020,1.0
2885817,516643,09-08-2021,1.0
1965563,459820,01-07-2019,1.0
1252339,412206,24-04-2017,1.0
2463380,492598,23-09-2020,1.0
2209524,477243,17-02-2020,1.0
1691753,442429,01-10-2018,2.0
1912822,441918,07-05-2019,1.0
2002077,441918,07-05-2019,0.0
985391,389696,18-12-2015,1.0
2384287,487495,13-07-2020,4.0
1234604,410184,28-03-2017,1.0
2191790,475722,23-01-2020,1.0
2373045,487501,20-07-2020,1.0
808496,377935,09-02-2015,1.0
1527365,432207,11-04-2018,1.0
808416,377937,03-02-2015,1.0
1035367,395345,26-04-2016,1.0
2416633,486994,22-07-2020,1.0
1751605,446554,20-11-2018,1.0
2172216,472667,16-12-2019,1.0
1588362,432218,01-06-2018,1.0
1087478,398429,25-07-2016,1.0
2061064,464478,27-09-2019,2.0
2061089,464478,27-09-2019,2.0
1851265,449117,01-02-2019,1.0
2295468,482399,14-05-2020,1.0
1464650,423522,21-12-2017,1.0
2457800,488547,09-09-2020,1.0
1809647,451172,09-02-2019,1.0
1208884,406629,23-02-2017,1.0
1316115,416868,13-07-2017,1.0
2293439,477802,20-04-2020,1.0
2381811,488042,08-07-2020,1.0
928558,386157,02-10-2015,1.0
928578,386157,02-10-2015,1.0
2393344,488557,10-07-2020,1.0
1246595,411759,15-04-2017,1.0
1819039,450160,07-02-2019,2.0
1102132,400498,06-09-2016,1.0
1343287,418422,21-08-2017,1.0
1696279,442493,03-10-2018,1.0
1996774,461438,24-07-2019,1.0
2996972,520829,18-11-2021,1.0
2187849,472701,24-12-2019,1.0
2187866,472701,24-12-2019,1.0
2192614,475782,28-01-2020,1.0
954954,388745,13-11-2015,2.0
954959,388745,13-11-2015,2.0
939215,385674,16-10-2015,1.0
971533,385674,04-12-2015,1.0
2818582,512137,01-07-2021,1.0
2481901,492172,28-09-2020,1.0
759370,374409,27-10-2014,1.0
759395,374410,29-10-2014,1.0
759380,374411,28-10-2014,1.0
2154905,473227,06-12-2019,1.0
983680,387217,23-12-2015,1.0
983681,387217,23-12-2015,1.0
2812527,509074,08-06-2021,1.0
2605959,482445,11-12-2020,1.0
1188988,406678,12-01-2017,1.0
2086258,467608,17-10-2019,1.0
2095211,470168,15-11-2019,1.0
1091920,399514,19-09-2016,1.0
1384240,419995,04-10-2017,1.0
1388521,419999,04-10-2017,1.0
2976363,517792,01-11-2021,2.0
3040509,522404,21-12-2021,1.0
2968828,521382,22-11-2021,2.0
961758,389289,25-11-2015,2.0
1345708,418478,19-08-2017,1.0
1539842,429231,25-04-2018,1.0
1170421,405680,08-12-2016,1.0
2996680,522930,18-11-2021,3.0
